age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
28,48164,part_time,single,111.77727668901474,11,0.984916688240187,0,desktop,social_media_ad,1
40,59779,unemployed,married,129.11320806285775,11,0.9596651245902216,0,desktop,friend_referral,1
20,28635,unemployed,married,95.03345103324182,7,0.5246489438175315,0,desktop,social_media_ad,1
40,111404,unemployed,married,84.60682787386746,12,0.9913075089171216,0,desktop,organic_search,1
41,108603,contractor,divorced,110.43958094391616,3,0.611572500618336,1,mobile,organic_search,1
59,63254,contractor,married,105.75058240306444,10,0.7263234133359606,1,desktop,social_media_ad,1
40,103886,full_time,divorced,36.50502123733048,13,0.9890348806161572,0,desktop,organic_search,1
35,60522,full_time,single,107.0710212169646,4,0.8501723588709186,1,tablet,organic_search,1
41,31516,full_time,divorced,129.0091283025157,8,0.8516985423841824,1,mobile,organic_search,1
41,64328,part_time,married,85.6873629750842,11,0.6686837281877991,1,desktop,friend_referral,1
45,40789,part_time,single,97.6485707264787,5,0.5725134022864509,0,tablet,friend_referral,0
28,96508,unemployed,married,94.4800728536555,7,0.7627518848270849,0,mobile,friend_referral,1
55,40323,contractor,single,99.76922787751732,8,0.7647939147001815,0,desktop,organic_search,1
19,40719,part_time,married,73.62434724658925,9,0.8358488117836393,0,mobile,friend_referral,1
55,30450,unemployed,single,131.56324969387194,4,0.4365284664564663,0,mobile,social_media_ad,0
27,25534,unemployed,single,109.1100230218371,9,0.7870845812863273,0,tablet,social_media_ad,0
31,49825,part_time,single,119.76896043691748,9,0.7728465045006443,0,mobile,friend_referral,1
42,87038,unemployed,divorced,87.53989686003152,8,0.9841971602595097,0,tablet,organic_search,1
39,115380,part_time,divorced,97.49434164178372,15,0.6194827699165868,0,tablet,organic_search,1
37,50564,full_time,single,124.37448309850696,10,0.7558621899023146,0,desktop,social_media_ad,0
58,55853,part_time,married,136.60737458751225,7,0.7668988371941219,0,desktop,organic_search,0
27,20864,full_time,married,124.8028098617368,10,0.929242198235891,0,tablet,friend_referral,1
64,43993,part_time,divorced,114.73393460582562,11,0.9589308909306252,0,mobile,friend_referral,1
54,77608,contractor,single,102.01243092420366,7,0.5732376164514359,1,tablet,friend_referral,1
29,98116,full_time,married,75.2531636017523,15,0.5096932641414036,1,mobile,organic_search,1
40,117557,contractor,divorced,122.13458568038808,8,0.9633069120339576,0,desktop,organic_search,1
58,63790,full_time,divorced,91.682814438486,14,0.6953206010280064,0,tablet,organic_search,1
31,101914,full_time,single,114.95344550555704,7,0.9334029076426577,1,desktop,friend_referral,1
50,118581,full_time,divorced,121.8312000377059,9,0.9337419106874002,1,desktop,organic_search,1
44,66646,contractor,married,115.09346682150296,10,0.473403725817763,1,mobile,organic_search,1
51,55932,part_time,divorced,118.23046555810984,11,0.6630039234457505,1,desktop,friend_referral,1
39,94329,part_time,single,80.41537359687133,7,0.8135869216789045,0,desktop,social_media_ad,0
25,97224,part_time,married,132.4114417246337,5,0.8053801692665468,1,desktop,organic_search,1
52,58346,contractor,married,112.81973222370468,11,0.5725441347559471,0,tablet,organic_search,0
60,110879,unemployed,divorced,61.56461047009159,10,0.6676231269839794,0,desktop,friend_referral,0
24,113831,contractor,divorced,121.5498790071164,11,0.5537324777067033,1,tablet,friend_referral,1
63,80354,contractor,divorced,96.4082895178617,8,0.4493373116666017,1,desktop,friend_referral,1
21,78870,full_time,single,96.04326286325768,12,0.8100874041954541,1,desktop,organic_search,1
22,72349,contractor,single,60.23430040301596,13,0.6695730225546178,1,mobile,organic_search,1
47,62317,unemployed,married,87.06943560361618,12,0.503694312098175,1,desktop,friend_referral,1
54,37397,full_time,married,113.7969192763836,8,0.8702263811744844,0,mobile,friend_referral,1
35,93369,part_time,single,68.96632577111845,10,0.8321362346237758,1,desktop,friend_referral,1
65,96631,part_time,married,105.50631113493546,6,0.4034999217915094,1,mobile,friend_referral,1
52,21299,unemployed,married,107.18720326043538,16,0.8184474576187855,1,tablet,friend_referral,1
48,80241,unemployed,divorced,122.80281120104613,10,0.5608843924194785,1,desktop,organic_search,1
46,27493,part_time,single,125.4926874008982,9,0.7189007610918311,1,desktop,social_media_ad,1
35,83108,unemployed,single,81.44719524132523,12,0.4205894407010188,0,desktop,social_media_ad,1
19,25750,full_time,married,78.25761161875756,8,0.7714217377351853,0,desktop,friend_referral,1
21,38256,full_time,married,85.96487385129562,10,0.8435808238126458,1,tablet,friend_referral,1
39,70901,full_time,divorced,89.944721552716,4,0.7311367894631254,1,desktop,social_media_ad,1
47,105886,unemployed,married,104.70699597766182,9,0.525030619528384,0,tablet,social_media_ad,1
53,32861,part_time,married,99.89983590875852,8,0.5362237418821154,0,mobile,friend_referral,1
42,81465,unemployed,divorced,104.4820491479132,8,0.6980904868861422,1,desktop,organic_search,0
26,43741,contractor,divorced,129.2467536432672,9,0.7495924124283104,0,mobile,friend_referral,1
27,33233,unemployed,single,105.93480929509585,10,0.4863680349701662,1,mobile,friend_referral,1
52,21161,full_time,divorced,102.39678830262088,13,0.4503474090963962,0,tablet,organic_search,1
37,70519,contractor,divorced,81.5220576695865,4,0.4610250547255559,1,mobile,friend_referral,1
36,80213,full_time,married,108.92743066431356,11,0.7303781765651807,1,mobile,organic_search,1
54,103793,contractor,single,110.50559736981566,14,0.6166484865172908,0,mobile,friend_referral,1
38,30481,full_time,divorced,135.9286266758084,8,0.8452175600553798,1,tablet,organic_search,1
29,90404,part_time,married,129.07018603910052,10,0.6415925268036939,0,mobile,friend_referral,1
55,68773,full_time,single,110.60150675198769,10,0.546637345842206,0,tablet,organic_search,1
21,111074,contractor,married,138.54773686742237,11,0.5969729876590014,1,desktop,organic_search,1
36,98816,part_time,divorced,96.83806995274978,13,0.4641158412944234,0,mobile,organic_search,1
38,20320,unemployed,divorced,93.19328347812385,16,0.7016531244787619,0,desktop,friend_referral,0
58,47025,part_time,divorced,65.18142839859179,10,0.4051831337875634,0,desktop,organic_search,0
23,119318,unemployed,married,79.23962246430743,4,0.511824940620041,0,tablet,friend_referral,1
20,39583,full_time,divorced,107.38106340510336,11,0.6382551293326783,0,mobile,friend_referral,1
64,94854,unemployed,single,77.69047696109524,9,0.4337019486516357,0,tablet,social_media_ad,0
46,118187,part_time,married,104.93895372504691,8,0.5548786493111781,0,desktop,social_media_ad,1
27,32041,part_time,married,92.5616847835394,8,0.5081681232779297,0,tablet,organic_search,0
41,109874,full_time,divorced,78.71516242180945,10,0.4209619968343853,0,tablet,organic_search,1
29,78502,unemployed,single,84.72269214018345,7,0.6155906057101417,0,tablet,organic_search,0
34,31560,full_time,married,77.64240757214831,5,0.5901179649116607,0,desktop,friend_referral,1
48,31620,unemployed,married,99.38757737206356,7,0.9518620008982356,0,mobile,social_media_ad,1
62,43104,unemployed,single,89.86525152110148,12,0.5330469322977657,0,desktop,friend_referral,0
55,115082,part_time,married,94.79939651024458,10,0.4528052273311014,1,mobile,social_media_ad,0
41,104146,contractor,married,111.15478039329368,11,0.9199154793889058,0,mobile,organic_search,1
21,104517,unemployed,divorced,102.19741049990569,8,0.6541378943497285,0,mobile,social_media_ad,1
51,65436,part_time,married,87.40256305456965,9,0.5715031624638739,0,tablet,friend_referral,1
26,85747,unemployed,married,98.5913754590926,12,0.5731983767876968,0,desktop,friend_referral,1
61,52567,unemployed,divorced,95.15702799291476,13,0.8396576222646477,0,desktop,organic_search,1
21,117624,full_time,single,123.93510648617904,7,0.6566867406952712,1,tablet,social_media_ad,1
35,48379,contractor,single,92.33324691598824,11,0.5847577224149255,0,tablet,organic_search,1
24,64755,full_time,married,84.00136256815581,13,0.9148410669197894,1,tablet,friend_referral,1
26,39782,part_time,divorced,59.116421938093005,9,0.886129652750026,0,desktop,organic_search,1
54,62065,full_time,divorced,116.33512947847356,10,0.522766754380071,0,tablet,social_media_ad,1
57,91319,full_time,married,102.56534880438684,11,0.607596455012618,0,tablet,friend_referral,1
25,81826,unemployed,single,120.0682610035668,9,0.8499972762345323,0,tablet,friend_referral,1
27,32615,part_time,single,94.62741118234996,6,0.9945077644996076,0,tablet,friend_referral,0
35,67662,unemployed,divorced,80.77369216464764,15,0.4463087603324424,0,mobile,organic_search,1
65,38161,part_time,single,99.28047044646782,16,0.6547665926693205,0,tablet,friend_referral,1
42,69422,full_time,married,83.47944714229627,15,0.9782366636999428,0,desktop,social_media_ad,1
61,29215,contractor,married,135.34772665318968,11,0.6415319638993293,1,desktop,organic_search,0
53,90968,contractor,married,110.60059851726814,7,0.5280330896133638,0,tablet,organic_search,1
31,39935,contractor,married,99.52208424780868,6,0.9204701148967288,1,tablet,social_media_ad,1
35,54650,part_time,married,109.66798558915912,7,0.8602864957337806,0,desktop,friend_referral,1
59,55490,part_time,single,103.44525516400635,9,0.6099973198985911,0,desktop,friend_referral,1
35,90309,unemployed,divorced,136.48575010673548,9,0.9811435889368878,0,desktop,organic_search,1
41,76396,full_time,divorced,87.16284761860308,8,0.9440493911906092,0,tablet,social_media_ad,1
35,98537,full_time,married,104.72380923010996,14,0.9737026336790304,1,mobile,social_media_ad,1
62,66073,unemployed,divorced,109.36932834022336,9,0.9203797208251132,0,tablet,organic_search,0
46,50734,unemployed,divorced,82.69895139831826,7,0.6094044013860369,1,desktop,social_media_ad,1
54,89806,full_time,divorced,122.9875554623804,12,0.8806559556047135,0,mobile,friend_referral,1
19,58737,unemployed,single,113.37768853341112,13,0.8056017614437205,0,tablet,friend_referral,1
58,42785,full_time,single,111.20545319977782,8,0.5993650798764156,0,desktop,friend_referral,1
18,67893,part_time,single,79.46482761942407,8,0.709766482563384,1,tablet,friend_referral,1
46,77535,part_time,married,108.2985781813742,13,0.6928973150054631,0,mobile,organic_search,1
32,85439,part_time,divorced,116.50894997978472,16,0.6992610418255857,0,tablet,friend_referral,1
38,49968,contractor,single,113.53044216022492,13,0.947157784808226,1,desktop,friend_referral,1
53,89711,full_time,married,128.03147621343027,14,0.6167417419428511,0,desktop,organic_search,1
35,48018,part_time,married,70.47356690445075,8,0.5003872455165126,0,tablet,organic_search,1
56,66922,part_time,single,65.34280714119302,10,0.6538577132697829,1,mobile,organic_search,1
54,95609,unemployed,single,127.79727404701316,9,0.4234536933450051,1,tablet,organic_search,1
25,46140,full_time,divorced,104.08021361308997,13,0.6306195386066193,0,tablet,organic_search,1
64,71702,part_time,married,102.67158180560762,13,0.9489328129487348,1,mobile,organic_search,1
62,72389,full_time,divorced,143.1702393382674,16,0.5246567309355463,1,tablet,friend_referral,1
42,35332,full_time,single,124.76015935337742,11,0.5760219168369191,1,desktop,social_media_ad,1
33,56547,contractor,single,91.90063724839835,8,0.9750572975429856,1,desktop,friend_referral,0
61,101570,unemployed,single,115.0601984212829,12,0.4534339650064128,0,desktop,friend_referral,1
27,58506,part_time,divorced,123.47745399651755,9,0.5508364068520604,0,mobile,social_media_ad,1
46,117459,part_time,divorced,99.4148532771459,15,0.8548304652199779,0,mobile,social_media_ad,1
60,69028,unemployed,single,118.66167154130362,19,0.4113622606560034,0,desktop,social_media_ad,1
58,24886,contractor,married,133.24665489709335,13,0.7534687470734964,0,tablet,organic_search,1
52,30143,unemployed,divorced,142.74908891151154,13,0.5155035598878025,1,tablet,friend_referral,1
32,90382,unemployed,single,74.71304936076642,6,0.425711540718511,0,tablet,organic_search,1
33,78817,contractor,divorced,101.29308144278248,8,0.5686124023831163,1,tablet,social_media_ad,0
38,97095,part_time,divorced,79.75613162069651,12,0.6363808275886861,0,desktop,friend_referral,0
56,77572,part_time,divorced,135.36140002920783,9,0.6017817594253925,1,tablet,organic_search,1
34,39800,part_time,single,81.75474519150666,15,0.8769851795262709,0,tablet,friend_referral,1
55,33798,contractor,single,90.94733430729018,8,0.8001636771754794,0,desktop,organic_search,1
32,97606,unemployed,single,120.31762368431475,16,0.6168112269624229,0,mobile,friend_referral,1
43,90190,contractor,single,81.0170089834826,15,0.5090898869795367,0,tablet,social_media_ad,1
61,86983,contractor,divorced,77.39749511893515,10,0.4509570311815375,0,desktop,social_media_ad,1
22,41120,full_time,single,110.81967644403936,10,0.5607548890843173,0,desktop,organic_search,1
35,97654,contractor,married,84.12503333910782,10,0.8167915154660199,1,tablet,social_media_ad,1
52,39385,contractor,married,106.13156550296937,11,0.7657519728566413,0,mobile,social_media_ad,0
40,92779,unemployed,single,107.16811583511792,10,0.5898415495527503,1,mobile,friend_referral,1
23,119397,unemployed,single,121.18470095755316,8,0.9635335102289054,1,tablet,organic_search,1
23,20153,contractor,married,104.8528868011504,7,0.6955187792825865,1,mobile,friend_referral,1
21,27847,part_time,married,87.0567455651688,12,0.6796385489078667,0,desktop,organic_search,1
53,48202,unemployed,single,68.05804237440753,13,0.7400397399667077,0,desktop,organic_search,1
37,76947,full_time,divorced,90.7788997201048,4,0.5012665108431176,0,tablet,organic_search,1
28,98082,full_time,married,109.43648745370729,6,0.4901584833072295,0,tablet,social_media_ad,0
46,75044,full_time,single,85.67656594797756,10,0.6853682267510097,1,mobile,organic_search,0
48,81382,part_time,single,120.94214639369764,15,0.985084363407891,1,tablet,friend_referral,1
25,97990,unemployed,married,69.5925793529124,16,0.5564247588137368,0,desktop,social_media_ad,1
51,116895,full_time,single,104.9747014814441,12,0.723294616266478,0,mobile,friend_referral,1
57,102315,contractor,divorced,123.62914114968962,10,0.5970848258502791,0,desktop,organic_search,1
60,51551,contractor,divorced,97.05068194070424,16,0.5332066304253028,0,tablet,organic_search,1
19,58134,unemployed,married,113.0357514245414,11,0.9724706744629438,1,mobile,social_media_ad,1
26,38768,full_time,married,57.17728568060189,10,0.7151178879315567,0,tablet,friend_referral,1
18,23783,unemployed,single,95.59547530876957,8,0.6373038538113611,0,desktop,organic_search,1
63,81269,unemployed,divorced,106.37364306458925,9,0.5778363767425636,0,desktop,social_media_ad,1
20,114835,part_time,married,111.93105420142754,14,0.4075386769146283,1,desktop,friend_referral,1
55,74712,unemployed,single,85.48355140797386,8,0.537382892702821,0,desktop,friend_referral,1
45,31267,unemployed,divorced,70.36105973854644,11,0.5573708056918689,0,tablet,social_media_ad,1
43,69756,unemployed,divorced,89.43056060020527,10,0.6506050871671607,0,tablet,organic_search,1
20,112759,part_time,divorced,107.34377560233904,11,0.7827721790352553,0,tablet,friend_referral,1
27,48690,full_time,single,120.75203611361503,13,0.8512025437846867,1,desktop,social_media_ad,1
57,20692,part_time,married,99.08569986640286,10,0.8194249568218609,0,desktop,social_media_ad,1
58,63162,unemployed,single,113.59369292841234,9,0.4002461895024321,0,tablet,social_media_ad,1
58,52694,full_time,single,121.94861217682076,13,0.5128059696556329,1,mobile,organic_search,1
59,31781,unemployed,divorced,120.0898005273964,7,0.5295235883683691,0,desktop,organic_search,1
57,93927,part_time,single,109.83254728446464,7,0.4273832332707652,1,tablet,friend_referral,1
45,60745,unemployed,married,90.66945010527276,15,0.975358123793546,0,mobile,friend_referral,1
28,72428,contractor,married,124.96325622536784,9,0.5128453075515802,0,desktop,social_media_ad,1
52,60953,part_time,married,90.80278118023617,8,0.6716410171654621,0,desktop,organic_search,0
34,119108,unemployed,single,110.1701275048102,7,0.4890246303629413,0,desktop,social_media_ad,0
29,37065,part_time,divorced,63.683500005979525,9,0.5776710248945789,0,tablet,organic_search,1
49,83143,unemployed,married,99.62363896215652,8,0.6144134711569432,0,tablet,social_media_ad,1
23,114283,part_time,divorced,86.62755772049067,14,0.5312552259749562,1,desktop,social_media_ad,1
56,47302,part_time,divorced,115.4616474470855,12,0.7021215614530217,0,desktop,friend_referral,1
23,84510,full_time,single,83.02817467362118,12,0.9498678618317464,1,desktop,friend_referral,1
43,86273,contractor,married,87.28046446796199,10,0.6249762800316926,0,tablet,organic_search,1
19,96478,contractor,single,133.21377444835116,9,0.8497217112112332,0,mobile,organic_search,1
58,58328,full_time,single,120.85878358973956,9,0.4476564066617332,0,desktop,organic_search,1
29,119214,contractor,married,110.91395532514876,10,0.7308543734508433,0,mobile,social_media_ad,1
54,65212,unemployed,divorced,87.21085124997191,10,0.4737423501499065,0,mobile,friend_referral,1
33,104790,contractor,divorced,104.71981529230152,12,0.5016745717395947,1,mobile,friend_referral,1
47,31695,full_time,single,106.35294247445768,13,0.5410146255705266,1,desktop,friend_referral,1
60,94102,part_time,divorced,69.64744706904312,18,0.551406720515048,0,desktop,friend_referral,1
34,25622,full_time,married,112.10038587647016,11,0.6856934793326914,0,mobile,friend_referral,0
50,109387,full_time,divorced,114.35459929384976,6,0.8889432982029832,0,mobile,organic_search,1
52,66015,contractor,married,123.2269266541671,7,0.698834441179323,0,desktop,organic_search,0
62,67947,part_time,single,141.0194126098139,7,0.5175473030708141,0,tablet,social_media_ad,1
41,86981,unemployed,single,96.09343289486252,7,0.5563805890170314,0,desktop,friend_referral,1
58,24042,part_time,married,81.66183407839517,6,0.5214179166779138,0,mobile,social_media_ad,1
27,119279,unemployed,divorced,102.70176647101349,11,0.5717127826301598,0,tablet,friend_referral,1
25,49511,unemployed,married,117.492933591783,8,0.9382224267499304,0,tablet,organic_search,1
43,92307,unemployed,married,93.00453390566992,9,0.6458157435841693,1,tablet,social_media_ad,1
45,38482,part_time,married,96.80165284851132,10,0.4634387308296792,1,tablet,social_media_ad,1
38,70225,unemployed,single,96.36324716816196,10,0.8189356074578028,0,tablet,organic_search,1
32,71137,part_time,single,102.68026320828196,10,0.4765484466172989,0,desktop,social_media_ad,1
59,30725,full_time,married,71.2521353977848,6,0.9532881381103964,0,tablet,social_media_ad,1
61,43227,part_time,divorced,139.19152985122662,5,0.4292690905592316,0,mobile,friend_referral,0
31,49992,contractor,married,91.8096215324464,7,0.8036830725238214,0,desktop,friend_referral,0
65,51379,unemployed,divorced,81.83542599417792,6,0.8008436922493811,0,desktop,organic_search,1
38,68847,full_time,married,121.03839325975956,15,0.4379547666402907,0,tablet,social_media_ad,0
28,75311,unemployed,single,92.60669304048317,15,0.4535350096325402,1,desktop,social_media_ad,1
52,95379,contractor,divorced,118.50945266843192,8,0.8465600647818422,0,desktop,social_media_ad,1
58,49086,part_time,single,81.08121469559184,7,0.5496230899392835,0,tablet,social_media_ad,1
50,58862,contractor,married,92.83040718139348,8,0.9632384599019324,0,mobile,organic_search,1
34,73364,contractor,divorced,115.62593285363424,7,0.7468918996541845,0,mobile,social_media_ad,0
40,59613,contractor,divorced,119.91739184761263,12,0.5446221505745157,1,mobile,friend_referral,1
59,21552,unemployed,single,116.51770763351936,8,0.9439865799103802,0,tablet,organic_search,1
25,84173,full_time,single,85.81119919686401,7,0.72260920513217,0,tablet,friend_referral,1
37,68617,part_time,single,77.78213214327609,9,0.4922474975595342,0,desktop,social_media_ad,1
50,38279,unemployed,divorced,105.65766400068358,13,0.9217582591161904,0,mobile,friend_referral,0
55,55507,unemployed,married,113.03394069561386,10,0.6202715746078152,1,desktop,social_media_ad,1
27,63059,part_time,married,80.41081755591208,6,0.978069951559,1,desktop,friend_referral,1
63,113860,unemployed,married,74.62105530723467,9,0.8349770183575784,0,tablet,organic_search,1
45,24141,unemployed,single,82.22061096528245,18,0.4670131866675331,1,mobile,social_media_ad,1
34,77089,unemployed,divorced,88.63996883179995,8,0.8215043262190251,1,mobile,organic_search,1
53,38733,full_time,married,106.76405277742482,10,0.5803410348350165,0,tablet,organic_search,0
45,91387,part_time,divorced,82.648212984493,15,0.7874452104152173,0,mobile,social_media_ad,1
56,69570,full_time,married,97.01418776513552,14,0.941259471491012,0,desktop,organic_search,1
42,51556,part_time,divorced,101.6219720782382,13,0.995439945602442,0,tablet,friend_referral,1
20,41097,full_time,single,77.81641080226076,17,0.7501214285605425,0,tablet,social_media_ad,1
57,45939,full_time,married,98.29414113910684,10,0.8789819126887455,0,desktop,friend_referral,1
51,51980,part_time,divorced,119.20386703530984,14,0.6126372007379983,1,tablet,friend_referral,1
51,77221,full_time,married,114.9373402167076,12,0.4095996168081413,0,desktop,organic_search,1
45,78535,unemployed,single,72.79011395302952,14,0.5822631024501133,0,tablet,social_media_ad,1
60,95301,part_time,married,107.47262883328094,9,0.8932697405860053,1,mobile,organic_search,1
24,21242,contractor,married,71.98690782714186,11,0.719340045359352,1,mobile,organic_search,1
49,97485,unemployed,married,114.0659332789488,13,0.5279725388586971,1,tablet,organic_search,1
65,87838,contractor,divorced,98.11709417644464,11,0.6881478238392789,1,desktop,organic_search,1
37,58192,unemployed,divorced,110.43460434393204,10,0.8281599954428713,1,tablet,organic_search,1
19,35160,contractor,married,63.1476371616877,4,0.755975290467946,0,tablet,friend_referral,1
43,46498,full_time,single,98.3464664628025,7,0.996879103445928,0,desktop,friend_referral,1
33,55554,full_time,married,104.43282743606127,4,0.7994737366192068,1,tablet,organic_search,1
19,32446,full_time,single,101.62315304146368,15,0.7947924127887975,0,tablet,social_media_ad,1
33,64264,part_time,single,99.9869491580596,15,0.707086382128322,1,mobile,social_media_ad,1
35,50562,full_time,married,87.80919062330327,8,0.5367138412705194,0,tablet,organic_search,0
59,90532,full_time,divorced,119.88462551537305,12,0.7629018131233899,0,tablet,social_media_ad,1
32,58744,full_time,single,100.34527758518216,14,0.6810969662714035,0,tablet,organic_search,1
60,54206,contractor,single,69.97991104202858,13,0.5814933211316958,0,desktop,friend_referral,1
63,90610,full_time,married,96.70884180658862,9,0.5043426470870649,0,tablet,friend_referral,1
56,41638,full_time,married,123.49291460017098,8,0.7375031625879094,1,tablet,friend_referral,1
26,48561,part_time,single,108.34332059645676,14,0.6337969895832025,0,tablet,friend_referral,1
36,35173,unemployed,divorced,111.19793400505506,9,0.7971327517307943,1,tablet,friend_referral,1
26,81576,full_time,single,97.45038424961764,9,0.750463301766285,1,desktop,social_media_ad,1
42,116035,unemployed,married,68.85750478465941,9,0.985222390327258,1,desktop,friend_referral,1
47,55333,part_time,divorced,117.30076290261724,10,0.5690513577465426,0,desktop,social_media_ad,1
60,87600,full_time,divorced,101.89438508227276,6,0.7880360705618574,0,tablet,social_media_ad,1
51,76574,contractor,divorced,86.57140549870704,8,0.820272005488667,1,desktop,organic_search,1
49,88827,part_time,divorced,67.92121527018534,9,0.746654209942242,1,tablet,organic_search,1
58,75192,unemployed,divorced,98.2317772569428,4,0.4745897614353921,0,desktop,friend_referral,1
65,27347,contractor,divorced,103.62944433717284,9,0.5998429809469484,0,mobile,organic_search,1
64,95791,contractor,divorced,118.71059027822808,16,0.5271817737936307,1,mobile,social_media_ad,1
34,34031,full_time,divorced,120.61875136072648,5,0.5522023505536545,1,tablet,friend_referral,1
19,113710,part_time,married,99.1557228395204,9,0.8019547876573477,0,tablet,organic_search,1
35,69112,unemployed,married,121.36631073371724,7,0.673147664197081,0,tablet,organic_search,1
29,94328,part_time,married,101.20272111432514,8,0.4104839290132011,0,desktop,friend_referral,1
23,94640,contractor,married,95.39830977294407,6,0.8580501229528146,1,tablet,organic_search,1
27,79758,full_time,married,108.60924431103804,10,0.5842149533452312,1,mobile,organic_search,1
25,107959,part_time,single,76.45199018654814,4,0.6734622580347618,1,desktop,social_media_ad,1
56,39159,contractor,married,95.55517858975306,9,0.6202388143600249,0,desktop,social_media_ad,1
26,115040,full_time,divorced,119.47508248379135,3,0.4677634694931041,0,tablet,social_media_ad,0
51,24368,part_time,married,101.87385159889035,11,0.6984977132383071,1,tablet,social_media_ad,1
25,45993,full_time,divorced,98.31075292080806,9,0.8662667358088101,0,mobile,social_media_ad,1
62,118132,full_time,single,90.76072968163272,14,0.7006188754081033,0,tablet,social_media_ad,1
23,39423,unemployed,single,104.38526000895996,13,0.432690520341368,0,desktop,social_media_ad,1
18,30024,part_time,single,120.29212192350056,9,0.8042069377332379,1,mobile,friend_referral,1
38,26937,full_time,divorced,105.14113939287736,14,0.6385161936733414,0,tablet,friend_referral,0
37,102428,part_time,single,85.45071388652146,9,0.6815230003717829,0,mobile,friend_referral,1
55,40750,part_time,divorced,80.42045816463141,9,0.7044346858014372,0,mobile,organic_search,1
26,26080,part_time,single,108.98783094120186,8,0.4779657997538384,0,mobile,social_media_ad,1
38,28646,contractor,married,107.03659286639204,8,0.8909052499723296,1,desktop,organic_search,1
30,35240,full_time,married,93.72426526552502,4,0.8369109631017495,0,mobile,friend_referral,0
23,85756,contractor,single,97.316319876664,13,0.7258747760998991,1,mobile,organic_search,1
38,110518,contractor,divorced,112.39482775013084,8,0.4654461710136037,0,desktop,friend_referral,0
19,55398,full_time,divorced,110.7333449620481,13,0.5565997931905544,0,tablet,organic_search,1
46,57019,full_time,single,69.46221555552569,9,0.9593061969504456,0,tablet,social_media_ad,1
39,95515,full_time,divorced,110.55677378420194,6,0.7862766197972966,1,desktop,social_media_ad,1
20,79321,unemployed,single,116.08009587643676,12,0.9537133288586164,0,mobile,organic_search,1
62,22716,part_time,married,107.72629009619024,11,0.5883502753656353,0,mobile,friend_referral,0
58,106590,contractor,married,151.1897577890545,8,0.7922214378818222,1,tablet,social_media_ad,1
32,45757,contractor,single,104.2907404567302,6,0.635389613478115,0,desktop,organic_search,0
38,97129,full_time,divorced,63.83055633183628,7,0.4915976166611351,0,mobile,social_media_ad,1
36,35111,contractor,married,127.28126693716868,11,0.8965059958846688,0,desktop,friend_referral,1
50,68287,contractor,single,98.41342481715904,10,0.7749474499462508,0,tablet,social_media_ad,1
28,93302,full_time,single,96.62155456876634,4,0.4222170732464331,0,mobile,social_media_ad,1
33,46177,part_time,married,116.92099429849384,8,0.9883794851326624,0,desktop,social_media_ad,1
60,69002,contractor,married,97.8966853184564,10,0.9941021246406097,0,tablet,friend_referral,1
29,59993,contractor,divorced,87.31065258909689,6,0.7765434379823619,1,tablet,organic_search,1
36,21168,part_time,divorced,80.7986331036586,11,0.7168103854487661,0,mobile,friend_referral,1
26,29107,contractor,divorced,87.78966899410148,9,0.859858152354037,1,mobile,friend_referral,1
30,50461,full_time,single,83.464480983711,18,0.7948033478802723,0,desktop,organic_search,1
26,72151,part_time,single,71.44255133682803,8,0.7253746286483096,0,tablet,organic_search,1
48,101199,contractor,married,81.1393930881391,14,0.6746129242299774,0,mobile,social_media_ad,1
50,51085,full_time,divorced,124.5058061169946,8,0.7708757077957616,1,mobile,social_media_ad,1
21,65226,full_time,single,77.3378416373308,10,0.5455530785265534,1,tablet,friend_referral,1
51,81816,contractor,divorced,108.4198923655714,7,0.619742535154707,0,tablet,friend_referral,1
47,20767,contractor,married,92.094144462791,11,0.6341674910177583,1,desktop,social_media_ad,1
53,29130,part_time,single,87.969999166804,5,0.7161927422814064,1,mobile,organic_search,1
23,61950,part_time,single,109.72590697011432,10,0.9958238023200308,0,desktop,social_media_ad,1
24,66182,full_time,single,111.9998536393146,8,0.6810949722628763,1,mobile,friend_referral,1
19,110748,full_time,married,98.3075735628159,11,0.6696626844430185,0,mobile,organic_search,1
48,51826,contractor,single,72.35769524113775,12,0.6340995666852445,0,tablet,friend_referral,1
47,39880,contractor,divorced,109.5652177745506,11,0.8127294189555638,1,tablet,organic_search,1
45,88226,full_time,divorced,133.727705289222,9,0.5784270360281898,0,mobile,social_media_ad,1
31,67322,contractor,married,121.98653222921688,4,0.4378414675799617,1,mobile,friend_referral,0
62,52376,full_time,married,82.17005281103397,8,0.4505626594467323,0,tablet,organic_search,1
26,106753,unemployed,married,106.43971823238232,6,0.7298566287641712,1,tablet,organic_search,1
47,105489,contractor,single,64.18234307725703,10,0.999506158308788,0,tablet,friend_referral,1
47,108844,full_time,single,110.75239607039178,11,0.694479677652261,1,desktop,organic_search,1
54,23373,full_time,divorced,102.83307636502036,12,0.6094968459712263,1,tablet,social_media_ad,1
27,99818,full_time,divorced,95.84194021001518,8,0.4160015224118938,0,mobile,social_media_ad,1
26,55891,contractor,single,86.77829741692487,8,0.5396059214076057,0,desktop,organic_search,1
57,99443,unemployed,divorced,103.42241934614653,11,0.857232507723262,0,desktop,organic_search,1
24,93648,part_time,single,92.89939185713,12,0.9871697278745326,1,desktop,organic_search,1
